id,name,description
Q126599429,Rigonemetis,"guardian of the sacred grove, equivalent to Roman Mars"
Q126599438,Albarinus,equivalent of Mars
Q126599446,Lacavus,Mars at Nimes
Q126599462,Beladon,equivalent of Mars
Q126599467,Exalbiovix,equivalent of Mars
Q126599473,Giarinus,equivalent of Mars
Q126599480,Lelhunnus,equivalent of Mars (TM God 179)
Q126599485,Marmogius,equivalent of Mars
Q126618004,Singilis,equivalent of Mars
Q126618009,Smertulitanus,equivalent of Mars; possibly identical with Smertrius
Q126631244,Tarbucelis,equivalent of Mars
Q126631667,Tillenus,equivalent of Mars
Q126631989,Tritullus,equivalent of Mars
Q126632305,Cimiacinus,equivalent of Mercurius
Q126633160,Arcecius,equivalent of Mercurius
Q126633614,Aguaecus,equivalent of Mercurius
Q126633890,Dubnocaratiacus,equivalent of Mercurius (TM God 174)
Q126709528,Kynokephaloi,"bestiary, tribe (Phylon)"
Q1150,Mercury,"Roman god of trade, merchants, thieves and travel"
Q253072,Äkräs,deity
Q275010,Moloch,"Biblical name of a Canaanite god; a dysphemic vocalisation in the Second Temple period of a theonym based on the root MLK (""king"")"
Q282845,Sampsa,deity
Q301366,Ninazu,Mesopotamian Underworld deity
Q367819,Meriones,mythical son of Molus of Crete
Q368128,Munitus,mythical son of Acamas son of Theseus
Q368157,Lycurgus of Nemea,mythical character
Q368423,Stheneboea,wife of King Proetus in Greek mythology
Q368853,Aëdon,daughter of Pandareus in Greek mythology
Q368994,Aglauros,"Greek mythical character, daughter of Actaeus"
Q371206,Astypalaea,lover of Poseidon in Greek mythology
Q371545,Megaera,one of the Erinyes or Furies
Q372562,Byssa,daughter of Eumelus in Greek mythology
Q374275,Anius,mythical king of Delos
Q381655,Aeropus,son of Tyrimmas of Macedon
Q381931,Aethlius,son of Zeus in Greek mythology
Q383960,Hilaeira,daughter of Leucippus in Greek mythology
Q390199,Agacles,"mythical Greek character, father of Epigeus"
Q390334,Agamede,mythical daughter of Macareus
Q390348,Agamede,daughter of Augeias
Q847958,Mehet-Weret,ancient Egyptian goddess
Q858754,Onuris,"Egyptian deity of war who was worshipped in the Egyptian area of Abydos, and particularly in Thinis"
Q864020,Kek,ancient Egyptian deity
Q907685,Ash,ancient Egyptian god
Q918104,Pakhet,Egyptian lioness warrior goddess.
Q920236,Dunanui,Egyptian deity
Q922680,Renenutet,ancient Egyptian goddess
Q1069633,Neper,Egyptian god of grain
Q1126848,Heh,ancient Egyptian deity
Q1128502,Imsety,Egyptian deity
Q1141220,Hapy (Son of Horus),Egyptian deity
Q1145531,Tatenen,god of the primordial mound in ancient Egyptian religion
Q1151016,Her-sema-tawy,form of Horus
Q1164867,Duamutef,deity
Q1193734,Andjety,ancient Egyptian deity
Q1195229,Sopdu,god of the sky and of eastern border regions in ancient Egyptian religion
Q1252904,Ra,ancient Egyptian solar deity
Q2076759,Tyrion Lannister,character in A Song of Ice and Fire
Q2708078,Daenerys Targaryen,character in A Song of Ice and Fire
Q5283763,Dius Fidius,god of oaths associated with Jupiter
Q5290278,Domiduca,
Q5438319,Faustitas,Roman goddess of livestock
Q5439882,Fecunditas,Roman goddess; personifcation of fertility
Q5472789,Fortuna Huiusce Diei,"Roman divinity, the Fortune of this Day"
Q5472794,Fortuna Redux,"Roman goddess, Fortune the ""leader back"""
Q5519034,Gallia,Romano-Gallic goddess
Q5733340,Africus,Roman south wind deity
Q5820351,Egestas,
Q5864024,Formido,"Roman goddess of fear, daughter of Mars and Venus"
Q5976500,Limen,divinity that protects homes
Q5983345,Iana,ancient Roman goddess of arches and the moon
Q5990997,Mana Genita,Roman Goddess
Q6006878,Copia,
Q6073054,Pertunda,Roman goddess of sexual penetration
Q6154076,Tutela,"Roman goddess of ""guardianship"""
Q127555940,SpongeTron,robot descendant of SpongeBob SquarePants from the 41st century
Q127735125,CZ2128 Delta,Overlord character
Q128315163,Emet,fictional character from One Piece
Q129431496,Jugger,Advance Wars: Dual Strike character
Q129767964,Ultimate Proto-Bot 10000,Club Penguin character
Q130060220,The Mimic,fictional character from the Five Nights at Freddy's video game series
Q130374454,Mike,WarioWare character
Q130516434,Stridor,fictional robotic horse from the Masters of the Universe universe
Q130517519,Night Stalker,fictional robotic horse from the Masters of the Universe universe
Q130536714,Aribunta,
Q131344436,Robby,Microsoft Agent character
Q131392562,Mechazoid 04,fictional robot from 2024 animated television series Tales of the Teenage Mutant Ninja Turtles
Q131618622,Quote,protagonist of the video game Cave Story
Q131623932,Josef,fictional robot from Machinarium
Q131785564,R5-D4,fictional robot from the Star Wars universe
Q131785747,FX-7,fictional robot from the Star Wars universe
Q132065753,Dora the Kid,
Q132068607,Wang Dora,
Q132070696,Dora-rinho,
Q132072132,Dora-nichov,
Q132073478,El Matadora,
Q132074673,Dora Med III,
Q134318540,The Vlinx,fictional humanoid robot from Doctor Who
Q134963074,Robert the Robot,"Fictional Robot butler from the TV series ""Justins House"""
Q135105622,Cecilia Immergreen,English-language virtual YouTuber
Q135287759,Amagi,fictional character of I'm the Evil Lord of an Intergalactic Empire!
Q136276681,Billy Kid,playable character in Zenless Zone Zero
Q136306642,Qingyi,playable character in Zenless Zone Zero
Q112,Mars,"Roman god of war, guardian of agriculture"
Q202011,Dhanvantari,God of medicine and physician of the gods
Q5864024,Formido,"Roman goddess of fear, daughter of Mars and Venus"
Q206754,Ziusudra,"In the Sumerian flood myth, ruler of Shuruppak and builder of a big ship"
Q209605,Viracocha,"Supreme god of the Inca pantheon, ascribed to the creation of everything in existence"
Q213771,Inti,"Incan sun god, patron deity of the Inca Empire"
Q214672,Enlil,ancient Mesopotamian god
Q305580,Ábartach,Irish mythological figure
Q311685,Alisanos,Celtic deity
Q320841,Abianus,Celtic god
Q321547,Mogons,Celtic god
Q362943,Artaius,deity
Q1101752,Clíodhna,queen of the banshees
Q1144150,Jarilo,Slavic deity
Q1298222,Lada,goddess in Baltic and Slavic mythology
Q1335234,Simargl,deity
Q1418467,Ha,god of the deserts to the west of Egypt
Q1418931,Ra-Horakhty,Egyptian and Somali deity
Q1421762,Iusaaset,mythical character
Q1464360,Unut,"Prehistoric Egyptian snake deity, later depicted as a hare- or lion-headed goddess"
Q1493460,Tenemu,ancient Egyptian deity
Q1496531,Ptireus,deity of Egyptian mythology
Q1502196,Gengen Wer,celestial goose god in Egyptian mythology
Q1518117,Hemsut,minor Egyptian deities
Q1536115,Khensit,Egyptian deity
Q3643317,Bozo the Iron Man,1939-1943 robot superhero comic book character
Q3717062,E-101 Beta,Sonic The Hedgehog character
Q3717063,E-102 Gamma,Sonic the Hedgehog character
Q3717061,E-100 Alpha,Sonic the Hedgehog character
Q3717066,E-105 Zeta,fictional robot
Q3717064,E-103 Delta,Sonic The Hedgehog character
Q3717065,E-104 Epsilon,Sonic the Hedgehog character
Q3717068,E-123 Omega,Sonic the Hedgehog character
Q3720316,Eggrobo,Sonic the Hedgehog character
Q3724138,Emerl,Sonic the Hedgehog character
Q3810007,Jorah Mormont,character in A Song of Ice and Fire
Q3855450,Metal Knuckles,Sonic the Hedgehog character
Q3882135,Omega,recurring character in the video game series Final Fantasy
Q3948140,Sandor Clegane,character in A Song of Ice and Fire
Q3972835,Stel,comics character
Q3979396,T3-M4,Star Wars character
Q3980178,Tails Doll,Sonic the Hedgehog character
Q3985317,Tetsujin,fictional character from Tekken
Q4006888,V.I.N.CENT,"fictional robot from the 1979 film ""The Black Hole"""
Q4008842,Varys,character in A Song of Ice and Fire
Q4032419,790,
Q4108115,Robot Verter,"character from ""Guest from the Future"""
Q4360302,Petyr Baelish,character in A Song of Ice and Fire
Q4392247,Calculon,Futurama character
Q4540179,Robot,fictional character from Lost in Space
Q4540394,'80s Robot,Muppet character
Q4544702,T-Bob,
Q4654356,ASTAR,fictional golden humanoid robot
Q4793797,Armoured Gideon,comics character
Q4938352,Boilerplate,fictional robot
Q5164393,Construct,fictional character in the DC Universe
Q5210901,Dalia,Lithuanian goddess
Q5269425,Dhat-Badan,himyarite goddess
Q5318439,Dybbuk,fictional artificial intelligence and member of DC Comics' Israeli superteam Hayoth
Q5391692,Ninkurra,sumerian deity
Q5404829,Banpei,Oh My Goddess! character
Q5443388,Feng Po Po,Goddess of the wind in Chinese mythology
Q5515406,Gabija,spirit of the fire in Lithuanian mythology
Q5645774,Hammerstein,comics character
Q5678815,Hasinaw-uk-kamuy,ainu goddess
Q5694886,Heavenly Mother,"being in Mormonism; wife of God the Father, mother to human spirits"
Q5728845,Biolizard,fictional character
Q5759575,Highmaster,
Q5768630,Clockwerk,the main antagonist of the 2002 video game Sly Cooper.
Q5914105,Ilurbeda,vetonic goddess
Q5950771,Hutena,three goddesses of fate in Hurrian mythology
Q6136845,Nurse,
Q6385574,Kelex,fictional robot appearing in American comic books published by DC Comics
Q6439846,Kryten,fictional character from Red Dwarf
Q6456106,L-Ron,fictional character
Q10852295,RX-76,fictional weapon in Gundam
Q11284213,Analyzer,anime character
Q11300661,Grungust,fictional robot from Super Robot Wars
Q11302928,Korosuke,
Q11303766,GONSUKE,
Q11321701,Toyocky,
Q11332860,Huitzil,fictional character from Darkstalkers
Q11350646,Robo,fictional character from Chrono Trigger
Q11350653,Robocon,fictional robot
Q11680398,Cait Sith,fictional character from Final Fantasy VII
Q11855323,Chrome Dome,fictional robot from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q12016273,NANCY-MI847J,fictional character from Tekken
Q13565072,Mekanique,comics character
Q14632819,Mega Man X,fictional robot in Capcom's Mega Man X series
Q15020847,Proto Man,fictional robot from Mega Man
Q16161743,Metalhead,fictional robot from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q16606594,Metabee,
Q16868728,Claptrap,fictional robot from Borderlands
Q16992553,Fulgore,fictional character from Killer Instinct
Q17215663,Robo-Ky,fictional character from Guilty Gear
Q126129444,Suzuki,fictional character from the Doko Demo Issyo series
Q126477102,ATLAS,fictional robot from the Portal series
Q126477106,P-body,fictional robot from the Portal series
Q126891002,X-29488,robot from the SpongeBob SquarePants episode Ugh
Q127555510,P-1000,chrome robot version of Patrick Star
Q127555755,SpongeBox,future robot version of SpongeBob SquarePants
Q125046,Juno,ancient Roman goddess
Q667840,Dievas,deity
Q4640,Vulcan,god of both beneficial and hindering fire
Q93172,Gaia,"Greek primordial deity, the personification of the Earth"
Q375174,Creusa,Greek mythology character; daughter of Priam and Hecuba
Q376216,Adrias,mythical character
Q377669,Adristas,inventor of weaving in Greek mythology
Q379828,Penthesilea,"Amazonian queen in Greek mythology, daughter of Ares and Otrera"
Q390789,Alalcomenia,daughter of King Ogyges in Greek mythology
Q391010,Chalciope,"mythological figure, daughter of Aetes"
Q391091,Pentheus,"mythical king of Thebes, son of Echion and Agave"
Q391614,Agave,Nereid of Greek mythology
Q392384,Agelaus,"son of Heracles and Omphale, in Greek mythology"
Q392726,Suwaliyat,Hittite god
Q393154,Aggayú,religious figure in the religion of the Yoruba
Q425404,Ḫaldi,Urarian war god
Q425419,Hasameli,deity
Q455262,Tarhun,Hittite thunder deity
Q458098,Tutu,Mesopotamian god
Q458160,Pabilsaĝ,mesopotamian deity
Q468912,Nergal,underworld deity worshipped throughout Mesopotamia
Q594512,Auseklis,Latvian god
Q599103,Almaqah,deity
Q618126,Apedemak,Nubian deity
Q644375,Kurunta,deity
Q648070,Sebiumeker,deity
Q685878,Ashur,Mesopotamian diety of the Assyrians
Q1254764,Shai,deification of the concept of fate in Egyptian mythology
Q1936121,Min-Kamutef,Egyptian deity
Q1973150,Renpet,Egyptian deity
Q1978616,Akhty,ancient Egyptian deity
Q1986464,Tjenenyet,Egyptian deity
Q2044276,Nehebkau,Egyptian deity
Q2062185,Petsuchos,Egyptian deity
Q2142809,Sia,deification of perception in the Heliopolitan Ennead cosmogony
Q3477620,Sedjem,Egyptian deity
Q3478897,Seven Hathors,Egyptian deity
Q3535884,Tutu,Egyptian god protector of tombs and sleepers
Q3575327,Zeus Ammon,ancient Egyptian deity
Q3577044,Abaset,Egyptian deity
Q3926464,Qed-Her,Egyptian deity
Q4066410,Anit,Egyptian deity
Q4393085,Rem,Egyptian god sometimes called Remi
Q5976039,Serapis Bey,the Ascended Master in charge of the Ascension Temple
Q6604209,Khenti-kheti,Egyptian deity
Q7326528,Aa,Egyptian deity
Q7326767,Par,"Form of the god Amun, the god of agriculture"
Q7326843,Unu,Egyptian deity
Q7326894,Aa,ancient Egyptian deity
Q9010830,Jaqen H'ghar,character in A Song of Ice and Fire
Q11680202,Beric Dondarrion,character in A Song of Ice and Fire
Q11680307,Brienne of Tarth,character in George R. R. Martin's A Song of Ice and Fire series
Q11703515,Samwell Tarly,character in A Song of Ice and Fire
Q12056060,Stannis Baratheon,character in A Song of Ice and Fire and Game of Thrones
Q12902104,Shae,character in A Song of Ice and Fire
Q12902445,Tywin Lannister,character in A Song of Ice and Fire
Q12902594,Viserys Targaryen,character in A Song of Ice and Fire
Q12902673,Ygritte,character in A Song of Ice and Fire
Q126553040,Catius pater,"divinity dealing with conception, birth, and child development"
Q126553108,Cela,one of the indigitamenta
Q126553154,Coinquenda,one of the indigitamenta
Q126553194,Coluber,one of the indigitamenta
Q126553216,Commolenda,one of the indigitamenta
Q126553283,Cuba,"divinity dealing with conception, birth, and child development"
Q126634186,Excingiorigiatus,equivalent of Mercurius
Q126634354,Solitumarus,equivalent of Mercurius
Q126635165,Cimistenus,equivalent of Zeus/Iuppiter
Q126642565,Maleciabrudes,equivalent of Zeus/Iuppiter
Q126642697,Magianus,equivalent of Mars
Q126642802,Assaecus,Equivalent to Jupiter; possibly a local deity connected to the river Asseca
Q126666979,Adceneicus,equivalent of Zeus/Iuppiter
Q126667121,Nennicus,equivalent of Zeus/Iuppiter
Q126667268,Frugifer,fruit-bearing deity
Q126667542,Isityche,combination of Isis and Tyche
Q126667656,Bassoledulitanus,equivalent of Apollon
Q126668139,Kendrisos,equivalent of Apollon
Q126668730,Pirunenus,equivalent of Apollon
Q126668982,Dysprus,equivalent of Apollon
Q126669119,Britovius,Mars at Nîmes
Q126680685,Tamitenus,Gallic god in Bulgaria equivalent to Jupiter
Q126713578,Voleta,one of the indigitamenta
Q126713642,Volutina,divinity dealing with agricultural matters
Q126713703,Volumnus,one of the indigitamenta
Q126908031,Segesta,divinity dealing with agricultural matters
Q126908035,Seia,divinity dealing with agricultural matters
Q126908038,Sentia,"divinity dealing with conception, birth, and child development"
Q126908042,Septimontius,one of the indigitamenta
Q126908046,Serra,one of the indigitamenta
Q126908049,Subigus pater,"divinity dealing with conception, birth, and child development"
Q126908053,Victa,one of the indigitamenta
Q126908059,Virginiensis,"divinity dealing with conception, birth, and child development"
Q126924531,Anio,god of the river Anio in Latium
Q126924573,Vitumnus,"divinity dealing with conception, birth, and child development"
Q126924939,Canappharis,equivalent of Mars (TM God 179)
Q126924968,Uxlemitanus,Celtic weather god
Q128606559,Adferenda,"Roman deity, one of the Indigitamenta"
Q128715023,Caritas,The Roman personification of charity
Q129261434,Albensis pater,deity worshipped in Alba Fucens
Q130221053,Achaea,personification of the Roman province Achaea
Q130221074,Africa,personification of the historical region and Roman province of Africa
